106385.0 0.0019881877 -0.0020441436 322.5020101554056 0.0 12.19444296128768 0.0 -0.21556 0.09121 -0.05145 0.08998 
106399 0.017762795 0.031559978 322.4860667976 0.0 12.1946257052 0.0 -0.07072 0.10609 0.05726 0.12343 
106399.0 0.018269116 0.031159274 322.4860666569557 0.0 12.19462581650623 0.0 -0.07072 0.10609 0.05726 0.12343 
106416 7.7183904e-05 -0.001554876 322.4898214363 0.0 12.1952522414 0.0 0.08262 0.04292 -0.32904 0.09497 
106416.0 -0.00051433494 0.0007477284 322.4898216006108 0.0 12.195251601787673 0.0 0.08262 0.04292 -0.32904 0.09497 
106437 -0.0047419923 -0.012448548 322.4918230571 0.0 12.1957639069 0.0 -0.29857 0.13498 0.00907 0.103 
106437.0 -0.0026043723 -0.01251202 322.49182246331674 0.0 12.195763924530938 0.0 -0.29857 0.13498 0.00907 0.103 
106444 0.0061558923 0.003619944 322.4937702837 0.0 12.1958119071 0.0 -0.19226 0.13116 -0.20773 0.11489 
106444.0 0.007532383 0.0050736275 322.4937699013414 0.0 12.195811503299037 0.0 -0.19226 0.13116 -0.20773 0.11489 
106450 -0.001770552 -0.000945828 322.4977245785 0.0 12.1953270202 0.0 -0.1096 0.02932 -0.08144 0.06376 
106450.0 -0.0009858692 -0.00037591523 322.4977243605326 0.0 12.195326861890894 0.0 -0.1096 0.02932 -0.08144 0.06376 
106458 -0.004394664 -0.002561148 322.4985912329 0.0 12.1957277237 0.0 -0.03347 0.08312 -0.06644 0.14025 
106458.0 -0.0041550347 -0.0020962043 322.4985911663363 0.0 12.195727594549004 0.0 -0.03347 0.08312 -0.06644 0.14025 
106467.0 -0.0009462299 0.0010458963 322.4908359778016 0.0 12.196544804963242 0.0 0.41634 0.11119 -0.24237 0.10142 
106484.0 -0.022316966 -0.0009282431 322.4945369953974 0.0 12.197260352145308 0.0 -0.17428 0.14216 -0.07457 0.07647 
106738 -0.008749655 0.000540612 322.5076636409 0.0 12.1577598844 0.0 0.17479 0.18784 -0.3505 0.18355 
106738.0 -0.01000089 0.0029933923 322.5076639884651 0.0 12.157759203072139 0.0 0.17479 0.18784 -0.3505 0.18355 
106791 0.0669055 0.03017844 322.5196695717 0.0 12.1602130555 0.0 0.90437 0.84598 -0.08914 0.22031 
106791.0 0.060431503 0.030802237 322.51967137003163 0.0 12.160212882223057 0.0 0.90437 0.84598 -0.08914 0.22031 
106804 -0.089375325 -0.06994703 322.5127104558 0.0 12.1602213807 0.0 -1.88947 0.23686 -1.97991 0.24711 
106853 0.009943776 0.007717968 322.4973555749 0.0 12.1590583475 0.0 -0.36162 0.10022 -0.17938 0.08678 
106853.0 0.012532446 0.0089732595 322.497354855825 0.0 12.159057998807867 0.0 -0.36162 0.10022 -0.17938 0.08678 
106944 -0.026879689 0.10022843 322.5113888162 0.0 12.160819017 0.0 0.27966 0.1278 0.41512 0.27483 
107502 0.0024810121 0.003162564 322.4996337953 0.0 12.1631568371 0.0 0.22973 0.06614 0.445 0.11691 
107502.0 0.00083645625 4.847774e-05 322.49963425212104 0.0 12.16315770212396 0.0 0.22973 0.06614 0.445 0.11691 
107622.0 0.0039998526 -0.0012538999 322.4951756810498 0.0 12.163541052915523 0.0 0.1437 0.13243 -0.66521 0.11266 
108249 -0.0038933281 -0.08241692 322.5063736023 0.0 12.1676075588 0.0 -0.65852 0.1961 0.34481 0.13384 
10830.0 0.030116618 0.01354644 322.4949971888631 0.0 12.167091109310126 0.0 0.27204 0.03004 0.00659 0.03138 
108781 0.019688688 -0.04414543 322.4854971972 0.0 12.1707272133 0.0 -1.14027 0.40543 -0.1756 0.29807 
108781.0 0.02785171 -0.042916592 322.48549492969363 0.0 12.170726871955702 0.0 -1.14027 0.40543 -0.1756 0.29807 
109521.0 0.031645104 -0.025770355 322.4720979136432 0.0 12.172560778821946 0.0 0.19242 0.05746 -1.35342 0.08449 
109556 0.004765212 0.006586812 322.5176940531 0.0 12.1748489209 0.0 -2.01266 0.24083 -1.14447 0.29832 
109556.0 0.019173767 0.014595753 322.5176900507233 0.0 12.174846696194406 0.0 -2.01266 0.24083 -1.14447 0.29832 
109661 0.015136956 0.10186992 322.5015833891 0.0 12.1746257648 0.0 0.98225 0.24002 1.52173 0.33442 
10968.0 0.012635859 0.003812651 322.49392210027924 0.0 12.169976357970292 0.0 -0.38994 0.02409 -0.04045 0.02683 
10969 0.00287946 0.004392504 322.493223264 0.0 12.1701410919 0.0 0.07278 0.0245 0.20385 0.02483 
10969.0 0.00235844 0.0029659725 322.4932234087278 0.0 12.17014148815873 0.0 0.07278 0.0245 0.20385 0.02483 
109893 -0.002239272 -0.0895901 322.4878806053 0.0 12.1753884093 0.0 -0.62359 0.50382 -1.01723 0.55184 
109925.0 0.003509404 0.0050031673 322.4928461173756 0.0 12.175337103531346 0.0 -0.10843 0.07528 0.03757 0.08787 
110049 0.004403808 0.00842094 322.5197845323 0.0 12.1763451719 0.0 -0.59188 0.04536 0.32367 0.15295 
110049.0 0.008641078 0.0061559146 322.5197833552804 0.0 12.176345801073717 0.0 -0.59188 0.04536 0.32367 0.15295 
